"c_hlevel"|"c_fullname"|"c_name"|"c_synonym_cd"|"c_visualattributes"|"c_totalnum"|"c_basecode"|"c_metadataxml"|"c_facttablecolumn"|"c_tablename"|"c_columnname"|"c_columndatatype"|"c_operator"|"c_dimcode"|"c_comment"|"c_tooltip"|"m_applied_path"|"update_date"|"download_date"|"import_date"|"sourcesystem_cd"|"valuetype_cd"|"m_exclusion_cd"|"c_path"|"c_symbol"
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8360209\"|"96.45 Irrigation Of Nephrostomy And Pyelostomy"|"N"|"LA"||"ICD9CM:96.45"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8360209\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Nonoperative irrigat...ourinary organs\Irrigation of nephro... and pyelostomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8351535\"|"96.46 Irrigation Of Ureterostomy And Ureteral Catheter"|"N"|"LA"||"ICD9CM:96.46"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8351535\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Nonoperative irrigat...ourinary organs\Irrigation of ureter...eteral catheter\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8351563\"|"96.47 Irrigation Of Cystostomy"|"N"|"LA"||"ICD9CM:96.47"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8351563\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Nonoperative irrigat...ourinary organs\Irrigation of cystostomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8360210\"|"96.48 Irrigation Of Other Indwelling Urinary Catheter"|"N"|"LA"||"ICD9CM:96.48"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8360210\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Nonoperative irrigat...ourinary organs\Irrigation of other ...rinary catheter\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8361546\"|"96.49 Other Genitourinary Instillation"|"N"|"LA"||"ICD9CM:96.49"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8360878\A8361546\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Nonoperative irrigat...ourinary organs\Other genitourinary ...ry instillation\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\"|"96.5 Other Nonoperative Irrigation And Cleaning"|"N"|"FA"||"ICD9CM:96.5"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8339879\"|"96.51 Irrigation Of Eye"|"N"|"LA"||"ICD9CM:96.51"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8339879\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Irrigation of eye\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8342122\"|"96.52 Irrigation Of Ear"|"N"|"LA"||"ICD9CM:96.52"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8342122\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Irrigation of ear\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8351110\"|"96.53 Irrigation Of Nasal Passages"|"N"|"LA"||"ICD9CM:96.53"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8351110\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Irrigation of nasal ... nasal passages\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8359069\"|"96.54 Dental Scaling, Polishing, And Debridement"|"N"|"LA"||"ICD9CM:96.54"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8359069\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Dental scaling, poli...and debridement\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8363456\"|"96.55 Tracheostomy Toilette"|"N"|"LA"||"ICD9CM:96.55"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8363456\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Tracheostomy toilette\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8361635\"|"96.56 Other Lavage Of Bronchus And Trachea"|"N"|"LA"||"ICD9CM:96.56"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8361635\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Other lavage of bron...hus and trachea\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8360211\"|"96.57 Irrigation Of Vascular Catheter"|"N"|"LA"||"ICD9CM:96.57"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8360211\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Irrigation of vascul...scular catheter\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8360212\"|"96.58 Irrigation Of Wound Catheter"|"N"|"LA"||"ICD9CM:96.58"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8360212\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Irrigation of wound ... wound catheter\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8361626\"|"96.59 Other Irrigation Of Wound"|"N"|"LA"||"ICD9CM:96.59"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8361710\A8361626\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other nonoperative i...on and cleaning\Other irrigation of wound\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8359422\"|"96.6 Enteral Infusion Of Concentrated Nutritional Substances"|"N"|"LA"||"ICD9CM:96.6"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A8359422\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Enteral infusion of ...onal substances\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\"|"96.7 Other Continuous Mechanical Ventilation"|"N"|"FA"||"ICD9CM:96.7"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other continuous mec...cal ventilation\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\A15574227\"|"96.70 Continuous Mechanical Ventilation Of Unspecified Duration"|"N"|"LA"||"ICD9CM:96.70"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\A15574227\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other continuous mec...cal ventilation\Continuous mechanica...cified duration\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\A15574228\"|"96.71 Continuous Mechanical Ventilation For Less Than 96 Consecutive Hours"|"N"|"LA"||"ICD9CM:96.71"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\A15574228\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other continuous mec...cal ventilation\Continuous mechanica...nsecutive hours\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\A15575436\"|"96.72 Continuous Mechanical Ventilation For 96 Consecutive Hours Or More"|"N"|"LA"||"ICD9CM:96.72"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8360876\A15574607\A15575436\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Nonoperative intubat... and irrigation\Other continuous mec...cal ventilation\Continuous mechanica...e hours or more\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\"|"97 Replacement And Removal Of Therapeutic Appliances"|"N"|"FA"||"ICD9CM:97"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\"|"97.0 Nonoperative Replacement Of Gastrointestinal Appliance"|"N"|"FA"||"ICD9CM:97.0"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...tinal appliance\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8362963\"|"97.01 Replacement Of (Naso-)Gastric Or Esophagostomy Tube"|"N"|"LA"||"ICD9CM:97.01"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8362963\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...tinal appliance\Replacement of (naso...phagostomy tube\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8351307\"|"97.02 Replacement Of Gastrostomy Tube"|"N"|"LA"||"ICD9CM:97.02"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8351307\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...tinal appliance\Replacement of gastr...astrostomy tube\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8351334\"|"97.03 Replacement Of Tube Or Enterostomy Device Of Small Intestine"|"N"|"LA"||"ICD9CM:97.03"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8351334\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...tinal appliance\Replacement of tube ...small intestine\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8351364\"|"97.04 Replacement Of Tube Or Enterostomy Device Of Large Intestine"|"N"|"LA"||"ICD9CM:97.04"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8351364\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...tinal appliance\Replacement of tube ...large intestine\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8362980\"|"97.05 Replacement Of Stent (Tube) In Biliary Or Pancreatic Duct"|"N"|"LA"||"ICD9CM:97.05"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360886\A8362980\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...tinal appliance\Replacement of stent...pancreatic duct\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\"|"97.1 Nonoperative Replacement Of Musculoskeletal And Integumentary System Appliance"|"N"|"FA"||"ICD9CM:97.1"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362969\"|"97.11 Replacement Of Cast On Upper Limb"|"N"|"LA"||"ICD9CM:97.11"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362969\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\Replacement of cast ...t on upper limb\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362968\"|"97.12 Replacement Of Cast On Lower Limb"|"N"|"LA"||"ICD9CM:97.12"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362968\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\Replacement of cast ...t on lower limb\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362977\"|"97.13 Replacement Of Other Cast"|"N"|"LA"||"ICD9CM:97.13"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362977\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\Replacement of other cast\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362978\"|"97.14 Replacement Of Other Device For Musculoskeletal Immobilization"|"N"|"LA"||"ICD9CM:97.14"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362978\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\Replacement of other... immobilization\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362985\"|"97.15 Replacement Of Wound Catheter"|"N"|"LA"||"ICD9CM:97.15"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362985\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\Replacement of wound... wound catheter\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362986\"|"97.16 Replacement Of Wound Packing Or Drain"|"N"|"LA"||"ICD9CM:97.16"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8360887\A8362986\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Nonoperative replace...ystem appliance\Replacement of wound...acking or drain\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8361716\"|"97.2 Other Nonoperative Replacement"|"N"|"FA"||"ICD9CM:97.2"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360430\A8362962\A8361716\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\MISCELLANEOUS DIAGNO...UTIC PROCEDURES\Replacement and remo...utic appliances\Other nonoperative r...ive replacement\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
